wavelength,fractal_dimension,fraction_of_coating,primary_particle_size,number_of_primary_particles,vol_equi_radius_inner,vol_equi_radius_outer,equi_mobility_dia,mie_epsilon,length_scale_factor,m_real_bc,m_im_bc,m_real_organics,m_im_organics,volume_total,volume_bc,volume_organics,density_bc,density_organics,mass_total,mass_organics,mass_bc,mr_total_bc,mr_nonbc_bc,q_ext,q_abs,q_sca,g,c_geo,c_ext,c_abs,c_sca,ssa,mac_total,mac_bc,mac_organics
660.0,1.5,70.0,22.4,95.0,68.4435395308045,102.209019032668,363.004952666236,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,4472560.970070895,1343030.8594096366,3129530.110661258,1.5,1.1,5.457029410841839e-15,3.442483121727384e-15,2.0145462891144546e-15,2.708813116049379,1.7088131160493787,0.414139986038208,0.34910017251968384,0.06503981351852417,0.4854962229728699,32819.22436297948,0.01359175311946914,0.011457196887078348,0.0021345562323907908,0.15704789757728577,2.0995299868304875,5.687234365865404,3.3281780859768766
660.0,1.5,70.0,22.4,105.0,70.7654097047479,105.67634515909,382.014681740809,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,4943356.861657265,1484402.5288211706,3458954.3328360943,1.5,1.1,6.031453559351459e-15,3.804849766119704e-15,2.2266037932317557e-15,2.70881311604937,1.7088131160493703,0.43089741468429565,0.36145079135894775,0.0694466382265091,0.49580222368240356,35083.70431113493,0.015117477485216317,0.012681032687063047,0.0024364453209412044,0.1611674576997757,2.102483681964484,5.695235373985166,3.3328602879360285
660.0,1.5,70.0,22.4,115.0,72.9441619664141,108.929948536511,400.156071048364,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,5414152.753243594,1625774.1982327113,3788378.555010883,1.5,1.1,6.605877707861038e-15,4.167216410511971e-15,2.4386612973490667e-15,2.7088131160493343,1.7088131160493345,0.4479202926158905,0.3743044137954712,0.07361588627099991,0.5043191909790039,37277.30178419817,0.0166972599231089,0.01395305859221117,0.0027442016086352745,0.16435042023658752,2.1122187253946496,5.721605787314034,3.3482922933913435
660.0,1.5,70.0,22.4,125.0,74.9999999999999,111.999999999999,417.539549517798,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,5884948.644829977,1767145.8676442516,4117802.777185726,1.5,1.1,7.180301856370675e-15,4.5295830549042985e-15,2.6507188014663773e-15,2.708813116049327,1.7088131160493274,0.46389859914779663,0.3864152431488037,0.07748334109783173,0.5112630128860474,39408.13824662967,0.01828138012763421,0.015227905322613075,0.0030534742177941152,0.16702646017074585,2.12078901795782,5.744821108217514,3.3618779340242857
660.0,1.5,70.0,22.4,140.0,77.8874115277665,116.311867881464,442.383387522457,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,6591142.482209627,1979203.3717615653,4611939.1104480615,1.5,1.1,8.041938079135215e-15,5.073133021492867e-15,2.968805057642348e-15,2.7088131160493423,1.708813116049342,0.4854065179824829,0.40281373262405396,0.08259278535842896,0.52182936668396,42500.8810510644,0.02063020468218486,0.01711993853599018,0.003510266146194683,0.17015178501605988,2.128832424164992,5.766609192449247,3.374628353614964
660.0,1.5,70.0,22.4,155.0,80.5752803241724,120.325751950764,465.953606728493,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,7297336.319589323,2191260.8758788737,5106075.44371045,1.5,1.1,8.903574301899805e-15,5.616682988081495e-15,3.2868913138183102e-15,2.708813116049376,1.7088131160493762,0.5045493245124817,0.4170416593551636,0.08750766515731812,0.5314978361129761,45484.87876420241,0.02294936485601045,0.018969089315391416,0.003980275540619034,0.17343728244304657,2.1305027253317665,5.771133726157631,3.377276117531201
660.0,1.5,70.0,22.4,170.0,83.0948738513169,124.0883449513,488.430146845642,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,8003530.156968984,2403318.3799961866,5600211.776972797,1.5,1.1,9.765210524664358e-15,6.160232954670077e-15,3.60497756999428e-15,2.7088131160493885,1.708813116049388,0.5213702917098999,0.42928192019462585,0.09208837151527405,0.5392678380012512,48373.98403599105,0.0252207581680147,0.020766076754434416,0.00445468141358028,0.17662757635116577,2.1265365147002986,5.760390002778121,3.3709888744859295
660.0,1.5,70.0,22.4,185.0,85.4702882295759,127.635630422833,509.954106265274,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,8709723.994348506,2615375.8841134957,6094348.110235009,1.5,1.1,1.0626846747428755e-14,6.7037829212585105e-15,3.923063826170243e-15,2.7088131160493636,1.7088131160493631,0.535546600818634,0.43951502442359924,0.09603159874677658,0.5463907718658447,51179.22772913106,0.027408861442858916,0.022494039525349986,0.004914823061453816,0.17931510508060455,2.116718162967071,5.733793922825115,3.355424808583621
660.0,1.5,70.0,22.4,200.0,87.7205321463859,130.995994671936,530.638564560428,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,9415917.831728127,2827433.388230806,6588484.443497321,1.5,1.1,1.148848297019326e-14,7.247332887847052e-15,4.241150082346209e-15,2.7088131160493663,1.7088131160493663,0.5484565496444702,0.44886648654937744,0.09959004074335098,0.5529444813728333,53909.57480403799,0.029567059389823142,0.024198201433659375,0.005368856751190872,0.18158237636089325,2.1063008489842683,5.705575366074502,3.3389112668243777
660.0,1.5,70.0,22.4,225.0,91.2330299336009,136.241324700844,563.490496544765,2.0,0.009519977738150888,2.0,0.0,1.0,0.0,10592907.5606942,3180862.561759655,7412044.9989345465,1.5,1.1,1.2924543341467483e-14,8.153249498828001e-15,4.7712938426394824e-15,2.7088131160493814,1.7088131160493814,0.5664007067680359,0.4618348479270935,0.10456584393978119,0.562313437461853,58313.29582243437,0.03302869196780038,0.026931112108281592,0.006097578990582966,0.1846146136522293,2.083718658118854,5.644404431269168,3.3031139439744654
